season,timestamp,type,type_desc,franchise_id,mfl_id,player_identifier
2016,2016-05-20T16:06:21Z,DRAFT,drafted,0024,12150,12150-0024
2016,2016-05-20T16:07:41Z,DRAFT,drafted,0016,12150,12150-0016
2016,2016-05-20T16:07:42Z,DRAFT,drafted,0018,10703,10703-0018
2016,2016-05-20T16:07:53Z,DRAFT,drafted,0009,9988,9988-0009
2016,2016-05-20T16:07:54Z,DRAFT,drafted,0033,10273,10273-0033
2016,2016-05-20T16:07:54Z,DRAFT,drafted,0026,11679,11679-0026
2016,2016-05-20T16:07:54Z,DRAFT,drafted,0014,8658,8658-0014
2016,2016-05-20T16:09:50Z,DRAFT,drafted,0012,11679,11679-0012
2016,2016-05-20T16:09:51Z,DRAFT,drafted,0036,9988,9988-0036
2016,2016-05-20T16:18:30Z,DRAFT,drafted,0030,11679,11679-0030
2016,2016-05-20T16:18:31Z,DRAFT,drafted,0020,11192,11192-0020
2016,2016-05-20T16:18:31Z,DRAFT,drafted,0031,9902,9902-0031
2016,2016-05-20T16:21:14Z,DRAFT,drafted,0027,9902,9902-0027
2016,2016-05-20T16:28:28Z,DRAFT,drafted,0017,9988,9988-0017
2016,2016-05-20T16:29:14Z,DRAFT,drafted,0005,12150,12150-0005
2016,2016-05-20T16:29:15Z,DRAFT,drafted,0008,12625,12625-0008
2016,2016-05-20T16:29:15Z,DRAFT,drafted,0023,10273,10273-0023
2016,2016-05-20T16:35:22Z,DRAFT,drafted,0001,10272,10272-0001
2016,2016-05-20T16:38:11Z,DRAFT,drafted,0019,10271,10271-0019
2016,2016-05-20T16:42:18Z,DRAFT,drafted,0021,10273,10273-0021
2016,2016-05-20T16:42:33Z,DRAFT,drafted,0004,11232,11232-0004
2016,2016-05-20T16:44:23Z,DRAFT,drafted,0025,12625,12625-0025
2016,2016-05-20T16:46:51Z,DRAFT,drafted,0002,9823,9823-0002
2016,2016-05-20T17:04:20Z,DRAFT,drafted,0010,8658,8658-0010
2016,2016-05-20T17:06:27Z,DRAFT,drafted,0013,11232,11232-0013
2016,2016-05-20T17:06:28Z,DRAFT,drafted,0028,11232,11232-0028
2016,2016-05-20T17:20:19Z,DRAFT,drafted,0029,10271,10271-0029
2016,2016-05-20T17:20:20Z,DRAFT,drafted,0035,5848,5848-0035
2016,2016-05-20T17:20:20Z,DRAFT,drafted,0003,12809,12809-0003
2016,2016-05-20T17:20:20Z,DRAFT,drafted,0006,11678,11678-0006
2016,2016-05-20T17:20:20Z,DRAFT,drafted,0032,7836,7836-0032
2016,2016-05-20T17:21:08Z,DRAFT,drafted,0011,10271,10271-0011
2016,2016-05-20T17:24:21Z,DRAFT,drafted,0007,9902,9902-0007
2016,2016-05-20T17:24:22Z,DRAFT,drafted,0022,12171,12171-0022
2016,2016-05-20T17:54:03Z,DRAFT,drafted,0015,10703,10703-0015
2016,2016-05-20T18:04:39Z,DRAFT,drafted,0034,11678,11678-0034
2016,2016-05-20T18:06:13Z,DRAFT,drafted,0034,10272,10272-0034
2016,2016-05-20T18:09:10Z,DRAFT,drafted,0015,10272,10272-0015
2016,2016-05-20T18:09:11Z,DRAFT,drafted,0022,6929,6929-0022
2016,2016-05-20T18:13:49Z,DRAFT,drafted,0007,11192,11192-0007
2016,2016-05-20T18:14:21Z,DRAFT,drafted,0011,7836,7836-0011
2016,2016-05-20T18:14:22Z,DRAFT,drafted,0032,5848,5848-0032
2016,2016-05-20T18:14:22Z,DRAFT,drafted,0006,12175,12175-0006
2016,2016-05-20T18:14:22Z,DRAFT,drafted,0003,10695,10695-0003
2016,2016-05-20T18:14:22Z,DRAFT,drafted,0035,11192,11192-0035
2016,2016-05-20T18:38:25Z,DRAFT,drafted,0029,12625,12625-0029
2016,2016-05-20T18:42:33Z,DRAFT,drafted,0028,12171,12171-0028
2016,2016-05-20T18:42:34Z,DRAFT,drafted,0013,12175,12175-0013
2016,2016-05-20T18:42:34Z,DRAFT,drafted,0010,11678,11678-0010
2016,2016-05-20T18:42:34Z,DRAFT,drafted,0002,10703,10703-0002
2016,2016-05-20T18:47:48Z,DRAFT,drafted,0025,10261,10261-0025
2016,2016-05-20T18:48:18Z,DRAFT,drafted,0004,10695,10695-0004
2016,2016-05-20T18:52:58Z,DRAFT,drafted,0021,9884,9884-0021
2016,2016-05-20T18:54:18Z,DRAFT,drafted,0019,11642,11642-0019
2016,2016-05-20T19:04:34Z,DRAFT,drafted,0001,11671,11671-0001
2016,2016-05-20T19:04:35Z,DRAFT,drafted,0023,7836,7836-0023
2016,2016-05-20T19:04:35Z,DRAFT,drafted,0008,9823,9823-0008
2016,2016-05-20T19:15:35Z,DRAFT,drafted,0005,12175,12175-0005
2016,2016-05-20T19:28:06Z,WAIVER,added,0035,11192,11192-0035
2016,2016-05-20T20:10:31Z,DRAFT,drafted,0017,12171,12171-0017
2016,2016-05-20T20:27:25Z,DRAFT,drafted,0027,8658,8658-0027
2016,2016-05-20T20:37:29Z,DRAFT,drafted,0031,10708,10708-0031
2016,2016-05-20T20:37:30Z,DRAFT,drafted,0020,10267,10267-0020
2016,2016-05-20T20:52:29Z,DRAFT,drafted,0030,10261,10261-0030
2016,2016-05-20T21:42:22Z,DRAFT,drafted,0036,10695,10695-0036
2016,2016-05-20T21:43:24Z,DRAFT,drafted,0012,10708,10708-0012
2016,2016-05-20T21:43:25Z,DRAFT,drafted,0014,11674,11674-0014
2016,2016-05-20T21:43:25Z,DRAFT,drafted,0026,12648,12648-0026
2016,2016-05-20T21:47:15Z,DRAFT,drafted,0033,9823,9823-0033
2016,2016-05-20T21:51:02Z,DRAFT,drafted,0009,9054,9054-0009
2016,2016-05-20T21:51:03Z,DRAFT,drafted,0018,11660,11660-0018
2016,2016-05-20T22:07:06Z,DRAFT,drafted,0016,10261,10261-0016
2016,2016-05-20T22:08:58Z,DRAFT,drafted,0024,10708,10708-0024
2016,2016-05-20T22:10:11Z,DRAFT,drafted,0024,11671,11671-0024
2016,2016-05-20T22:30:22Z,DRAFT,drafted,0016,11671,11671-0016
2016,2016-05-20T22:30:23Z,DRAFT,drafted,0018,11680,11680-0018
2016,2016-05-20T22:30:34Z,DRAFT,drafted,0009,7401,7401-0009
2016,2016-05-20T22:30:35Z,DRAFT,drafted,0033,11660,11660-0033
2016,2016-05-20T22:30:35Z,DRAFT,drafted,0026,12140,12140-0026
2016,2016-05-20T22:40:34Z,DRAFT,drafted,0014,7401,7401-0014
2016,2016-05-20T22:46:36Z,DRAFT,drafted,0012,11222,11222-0012
2016,2016-05-20T22:52:45Z,DRAFT,drafted,0036,11660,11660-0036
2016,2016-05-20T22:59:44Z,DRAFT,drafted,0030,11657,11657-0030
2016,2016-05-20T22:59:45Z,DRAFT,drafted,0020,8062,8062-0020
2016,2016-05-20T22:59:45Z,DRAFT,drafted,0031,10773,10773-0031
2016,2016-05-20T23:07:52Z,DRAFT,drafted,0027,5848,5848-0027
2016,2016-05-20T23:14:21Z,DRAFT,drafted,0017,11222,11222-0017
2016,2016-05-21T00:50:02Z,DRAFT,drafted,0005,11642,11642-0005
2016,2016-05-21T00:50:03Z,DRAFT,drafted,0008,9118,9118-0008
2016,2016-05-21T10:40:41Z,DRAFT,drafted,0023,12626,12626-0023
2016,2016-05-21T10:49:29Z,DRAFT,drafted,0001,10773,10773-0001
2016,2016-05-21T10:49:30Z,DRAFT,drafted,0019,9966,9966-0019
2016,2016-05-21T10:49:30Z,DRAFT,drafted,0021,9693,9693-0021
2016,2016-05-21T10:49:30Z,DRAFT,drafted,0004,11222,11222-0004
2016,2016-05-21T10:49:30Z,DRAFT,drafted,0025,11642,11642-0025
2016,2016-05-21T10:49:49Z,DRAFT,drafted,0002,11201,11201-0002
2016,2016-05-21T10:49:50Z,DRAFT,drafted,0010,7391,7391-0010
2016,2016-05-21T10:59:25Z,DRAFT,drafted,0013,9884,9884-0013
2016,2016-05-21T11:01:25Z,DRAFT,drafted,0028,10773,10773-0028
2016,2016-05-21T11:16:57Z,DRAFT,drafted,0029,12177,12177-0029
2016,2016-05-21T11:16:58Z,DRAFT,drafted,0035,12614,12614-0035
2016,2016-05-21T11:29:02Z,DRAFT,drafted,0003,9884,9884-0003
2016,2016-05-21T11:42:07Z,DRAFT,drafted,0006,11201,11201-0006
2016,2016-05-21T11:42:08Z,DRAFT,drafted,0032,8360,8360-0032
2016,2016-05-21T12:09:53Z,DRAFT,drafted,0011,10768,10768-0011
2016,2016-05-21T13:55:08Z,DRAFT,drafted,0007,10768,10768-0007
2016,2016-05-21T13:55:09Z,DRAFT,drafted,0022,11454,11454-0022
2016,2016-05-21T13:58:26Z,DRAFT,drafted,0015,8360,8360-0015
2016,2016-05-21T14:13:09Z,DRAFT,drafted,0034,11201,11201-0034
2016,2016-05-21T14:21:22Z,DRAFT,drafted,0034,12140,12140-0034
2016,2016-05-21T14:22:20Z,DRAFT,drafted,0015,10768,10768-0015
2016,2016-05-21T14:22:21Z,DRAFT,drafted,0022,10267,10267-0022
2016,2016-05-21T14:23:59Z,DRAFT,drafted,0007,10527,10527-0007
2016,2016-05-21T14:24:16Z,DRAFT,drafted,0011,11248,11248-0011
2016,2016-05-21T14:24:17Z,DRAFT,drafted,0032,9118,9118-0032
2016,2016-05-21T14:37:26Z,DRAFT,drafted,0006,11670,11670-0006
2016,2016-05-21T16:25:20Z,DRAFT,drafted,0003,9662,9662-0003
2016,2016-05-21T16:25:21Z,DRAFT,drafted,0035,11674,11674-0035
2016,2016-05-21T16:25:21Z,DRAFT,drafted,0029,11674,11674-0029
2016,2016-05-21T16:35:19Z,DRAFT,drafted,0028,10722,10722-0028
2016,2016-05-21T16:38:00Z,DRAFT,drafted,0013,10709,10709-0013
2016,2016-05-21T16:38:01Z,DRAFT,drafted,0010,12187,12187-0010
2016,2016-05-21T16:38:48Z,DRAFT,drafted,0002,10527,10527-0002
2016,2016-05-21T16:38:49Z,DRAFT,drafted,0025,10722,10722-0025
2016,2016-05-21T16:38:49Z,DRAFT,drafted,0004,11813,11813-0004
2016,2016-05-21T16:38:49Z,DRAFT,drafted,0021,9051,9051-0021
2016,2016-05-21T16:38:49Z,DRAFT,drafted,0019,11248,11248-0019
2016,2016-05-21T16:38:49Z,DRAFT,drafted,0001,11657,11657-0001
2016,2016-05-21T16:38:49Z,DRAFT,drafted,0023,10709,10709-0023
2016,2016-05-21T16:38:49Z,DRAFT,drafted,0008,11454,11454-0008
2016,2016-05-21T17:02:55Z,DRAFT,drafted,0005,9966,9966-0005
2016,2016-05-21T17:29:37Z,DRAFT,drafted,0017,10722,10722-0017
2016,2016-05-21T17:31:59Z,DRAFT,drafted,0027,11680,11680-0027
2016,2016-05-21T17:32:00Z,DRAFT,drafted,0031,9118,9118-0031
2016,2016-05-21T17:32:00Z,DRAFT,drafted,0020,9881,9881-0020
2016,2016-05-21T17:32:00Z,DRAFT,drafted,0030,12140,12140-0030
2016,2016-05-21T17:32:00Z,DRAFT,drafted,0036,12177,12177-0036
2016,2016-05-21T17:47:49Z,DRAFT,drafted,0012,11250,11250-0012
2016,2016-05-21T17:47:50Z,DRAFT,drafted,0014,10775,10775-0014
2016,2016-05-21T17:47:50Z,DRAFT,drafted,0026,7401,7401-0026
2016,2016-05-21T17:47:50Z,DRAFT,drafted,0033,8360,8360-0033
2016,2016-05-21T17:47:50Z,DRAFT,drafted,0009,9662,9662-0009
2016,2016-05-21T17:47:50Z,DRAFT,drafted,0018,11676,11676-0018
2016,2016-05-21T18:40:38Z,DRAFT,drafted,0016,11670,11670-0016
2016,2016-05-21T18:40:39Z,DRAFT,drafted,0024,11813,11813-0024
2016,2016-05-21T18:40:39Z,DRAFT,drafted,0024,11670,11670-0024
2016,2016-05-21T18:57:55Z,DRAFT,drafted,0016,11680,11680-0016
2016,2016-05-21T18:57:56Z,DRAFT,drafted,0018,11813,11813-0018
2016,2016-05-21T18:57:56Z,DRAFT,drafted,0009,9840,9840-0009
2016,2016-05-21T18:57:56Z,DRAFT,drafted,0033,9662,9662-0033
2016,2016-05-21T18:57:56Z,DRAFT,drafted,0026,10276,10276-0026
2016,2016-05-21T18:57:56Z,DRAFT,drafted,0014,12169,12169-0014
2016,2016-05-21T21:18:19Z,DRAFT,drafted,0012,10709,10709-0012
2016,2016-05-21T21:26:56Z,DRAFT,drafted,0036,11657,11657-0036
2016,2016-05-21T21:29:57Z,DRAFT,drafted,0030,11250,11250-0030
2016,2016-05-22T00:08:33Z,DRAFT,drafted,0020,11454,11454-0020
2016,2016-05-22T00:08:34Z,DRAFT,drafted,0031,6929,6929-0031
2016,2016-05-22T06:37:39Z,DRAFT,drafted,0027,7393,7393-0027
2016,2016-05-22T06:37:40Z,DRAFT,drafted,0017,10775,10775-0017
2016,2016-05-22T07:46:28Z,DRAFT,drafted,0005,11250,11250-0005
2016,2016-05-22T07:46:29Z,DRAFT,drafted,0008,11654,11654-0008
2016,2016-05-22T07:46:29Z,DRAFT,drafted,0023,9693,9693-0023
2016,2016-05-22T08:24:03Z,DRAFT,drafted,0001,12141,12141-0001
2016,2016-05-22T08:24:04Z,DRAFT,drafted,0019,11721,11721-0019
2016,2016-05-22T08:24:04Z,DRAFT,drafted,0021,7393,7393-0021
2016,2016-05-22T08:24:04Z,DRAFT,drafted,0004,10276,10276-0004
2016,2016-05-22T08:24:04Z,DRAFT,drafted,0025,12169,12169-0025
2016,2016-05-22T08:24:04Z,DRAFT,drafted,0002,12169,12169-0002
2016,2016-05-22T08:24:04Z,DRAFT,drafted,0010,10302,10302-0010
2016,2016-05-22T08:29:44Z,DRAFT,drafted,0013,11390,11390-0013
2016,2016-05-22T08:39:42Z,DRAFT,drafted,0028,10276,10276-0028
2016,2016-05-22T08:59:05Z,DRAFT,drafted,0029,12176,12176-0029
2016,2016-05-22T09:38:08Z,DRAFT,drafted,0035,11248,11248-0035
2016,2016-05-22T09:38:09Z,DRAFT,drafted,0003,9918,9918-0003
2016,2016-05-22T09:41:29Z,DRAFT,drafted,0006,10775,10775-0006
2016,2016-05-22T09:41:30Z,DRAFT,drafted,0032,9966,9966-0032
2016,2016-05-22T09:45:22Z,DRAFT,drafted,0011,9448,9448-0011
2016,2016-05-22T09:46:59Z,DRAFT,drafted,0007,6929,6929-0007
2016,2016-05-22T09:47:00Z,DRAFT,drafted,0022,12686,12686-0022
2016,2016-05-22T10:36:18Z,DRAFT,drafted,0015,9448,9448-0015
2016,2016-05-22T10:37:57Z,DRAFT,drafted,0034,9881,9881-0034
2016,2016-05-22T10:41:29Z,DRAFT,drafted,0034,10302,10302-0034
2016,2016-05-22T10:41:34Z,DRAFT,drafted,0015,8687,8687-0015
2016,2016-05-22T10:41:35Z,DRAFT,drafted,0022,12711,12711-0022
2016,2016-05-22T10:43:17Z,DRAFT,drafted,0007,9054,9054-0007
2016,2016-05-22T10:44:03Z,DRAFT,drafted,0011,11313,11313-0011
2016,2016-05-22T10:44:04Z,DRAFT,drafted,0032,9840,9840-0032
2016,2016-05-22T10:53:46Z,DRAFT,drafted,0006,11244,11244-0006
2016,2016-05-22T12:08:57Z,DRAFT,drafted,0003,10302,10302-0003
2016,2016-05-22T12:08:58Z,DRAFT,drafted,0035,10389,10389-0035
2016,2016-05-22T13:07:47Z,DRAFT,drafted,0029,11244,11244-0029
2016,2016-05-22T13:13:01Z,DRAFT,drafted,0028,10729,10729-0028
2016,2016-05-22T13:20:24Z,DRAFT,drafted,0013,9122,9122-0013
2016,2016-05-22T13:20:25Z,DRAFT,drafted,0010,12645,12645-0010
2016,2016-05-22T13:20:25Z,DRAFT,drafted,0002,12187,12187-0002
2016,2016-05-22T13:20:25Z,DRAFT,drafted,0025,10762,10762-0025
2016,2016-05-22T13:20:25Z,DRAFT,drafted,0004,11728,11728-0004
2016,2016-05-22T13:20:25Z,DRAFT,drafted,0021,8268,8268-0021
2016,2016-05-22T13:20:25Z,DRAFT,drafted,0019,7393,7393-0019
2016,2016-05-22T13:26:14Z,DRAFT,drafted,0001,9840,9840-0001
2016,2016-05-22T15:27:41Z,DRAFT,drafted,0023,12632,12632-0023
2016,2016-05-22T15:27:42Z,DRAFT,drafted,0008,12645,12645-0008
2016,2016-05-22T17:25:19Z,DRAFT,drafted,0005,11728,11728-0005
2016,2016-05-22T17:28:54Z,DRAFT,drafted,0017,11728,11728-0017
2016,2016-05-22T17:44:51Z,DRAFT,drafted,0027,11721,11721-0027
2016,2016-05-22T17:44:52Z,DRAFT,drafted,0031,11390,11390-0031
2016,2016-05-22T17:44:52Z,DRAFT,drafted,0020,10308,10308-0020
2016,2016-05-22T17:44:52Z,DRAFT,drafted,0030,12176,12176-0030
2016,2016-05-22T17:44:52Z,DRAFT,drafted,0036,12176,12176-0036
2016,2016-05-22T17:46:44Z,DRAFT,drafted,0012,11293,11293-0012
2016,2016-05-22T17:46:45Z,DRAFT,drafted,0014,11676,11676-0014
2016,2016-05-22T17:46:45Z,DRAFT,drafted,0026,11244,11244-0026
2016,2016-05-22T17:46:45Z,DRAFT,drafted,0033,11247,11247-0033
2016,2016-05-22T17:46:45Z,DRAFT,drafted,0009,8268,8268-0009
2016,2016-05-22T17:46:45Z,DRAFT,drafted,0018,12187,12187-0018
2016,2016-05-22T19:39:41Z,DRAFT,drafted,0016,12141,12141-0016
2016,2016-05-22T19:39:42Z,DRAFT,drafted,0024,11721,11721-0024
2016,2016-05-22T19:39:42Z,DRAFT,drafted,0024,11313,11313-0024
2016,2016-05-22T19:57:26Z,DRAFT,drafted,0016,11673,11673-0016
2016,2016-05-22T19:58:12Z,DRAFT,drafted,0018,12233,12233-0018
2016,2016-05-22T19:58:13Z,DRAFT,drafted,0009,6997,6997-0009
2016,2016-05-22T19:58:13Z,DRAFT,drafted,0033,11965,11965-0033
2016,2016-05-22T19:58:13Z,DRAFT,drafted,0026,11761,11761-0026
2016,2016-05-22T19:58:13Z,DRAFT,drafted,0014,11347,11347-0014
2016,2016-05-22T19:58:32Z,DRAFT,drafted,0012,10308,10308-0012
2016,2016-05-22T20:05:04Z,DRAFT,drafted,0036,10308,10308-0036
2016,2016-05-22T20:05:05Z,DRAFT,drafted,0030,12717,12717-0030
2016,2016-05-22T20:05:05Z,DRAFT,drafted,0020,12075,12075-0020
2016,2016-05-22T20:05:05Z,DRAFT,drafted,0031,8669,8669-0031
2016,2016-05-22T20:20:16Z,DRAFT,drafted,0027,9831,9831-0027
2016,2016-05-22T20:20:59Z,DRAFT,drafted,0017,12141,12141-0017
2016,2016-05-22T20:21:00Z,DRAFT,drafted,0005,9122,9122-0005
2016,2016-05-22T20:21:00Z,DRAFT,drafted,0008,12646,12646-0008
2016,2016-05-22T20:21:00Z,DRAFT,drafted,0023,10738,10738-0023
2016,2016-05-22T21:08:50Z,DRAFT,drafted,0001,12177,12177-0001
2016,2016-05-22T21:08:51Z,DRAFT,drafted,0019,12626,12626-0019
2016,2016-05-22T21:08:51Z,DRAFT,drafted,0021,10527,10527-0021
2016,2016-05-22T21:08:51Z,DRAFT,drafted,0004,8843,8843-0004
2016,2016-05-22T21:08:51Z,DRAFT,drafted,0025,11293,11293-0025
2016,2016-05-22T21:08:51Z,DRAFT,drafted,0002,8687,8687-0002
2016,2016-05-22T21:08:51Z,DRAFT,drafted,0010,11313,11313-0010
2016,2016-05-23T03:58:50Z,DRAFT,drafted,0013,10350,10350-0013
2016,2016-05-23T03:58:51Z,DRAFT,drafted,0028,11293,11293-0028
2016,2016-05-23T07:53:50Z,DRAFT,drafted,0029,12153,12153-0029
2016,2016-05-23T07:53:51Z,DRAFT,drafted,0035,12645,12645-0035
2016,2016-05-23T07:53:51Z,DRAFT,drafted,0003,8687,8687-0003
2016,2016-05-23T07:53:51Z,DRAFT,drafted,0006,11349,11349-0006
2016,2016-05-23T07:53:51Z,DRAFT,drafted,0032,8416,8416-0032
2016,2016-05-23T08:05:57Z,DRAFT,drafted,0011,10729,10729-0011
2016,2016-05-23T08:13:07Z,DRAFT,drafted,0007,12717,12717-0007
2016,2016-05-23T08:13:08Z,DRAFT,drafted,0022,7757,7757-0022
2016,2016-05-23T08:45:22Z,DRAFT,drafted,0015,9054,9054-0015
2016,2016-05-23T09:22:51Z,DRAFT,drafted,0034,8416,8416-0034
2016,2016-05-23T09:31:04Z,DRAFT,drafted,0034,9517,9517-0034
2016,2016-05-23T09:31:35Z,DRAFT,drafted,0015,12245,12245-0015
2016,2016-05-23T09:31:36Z,DRAFT,drafted,0022,9122,9122-0022
2016,2016-05-23T09:37:45Z,DRAFT,drafted,0007,12686,12686-0007
2016,2016-05-23T09:49:48Z,DRAFT,drafted,0011,12626,12626-0011
2016,2016-05-23T09:49:49Z,DRAFT,drafted,0032,9189,9189-0032
2016,2016-05-23T09:49:49Z,DRAFT,drafted,0006,12153,12153-0006
2016,2016-05-23T09:49:49Z,DRAFT,drafted,0003,4925,4925-0003
2016,2016-05-23T09:49:49Z,DRAFT,drafted,0035,12646,12646-0035
2016,2016-05-23T10:21:40Z,DRAFT,drafted,0029,11673,11673-0029
2016,2016-05-23T10:21:41Z,DRAFT,drafted,0028,11349,11349-0028
2016,2016-05-23T10:48:53Z,DRAFT,drafted,0013,10465,10465-0013
2016,2016-05-23T10:48:54Z,DRAFT,drafted,0010,10077,10077-0010
2016,2016-05-23T11:00:37Z,DRAFT,drafted,0002,11349,11349-0002
2016,2016-05-23T11:00:38Z,DRAFT,drafted,0025,11247,11247-0025
2016,2016-05-23T11:00:38Z,DRAFT,drafted,0004,11247,11247-0004
2016,2016-05-23T11:00:38Z,DRAFT,drafted,0021,8416,8416-0021
2016,2016-05-23T11:00:38Z,DRAFT,drafted,0019,12245,12245-0019
2016,2016-05-23T11:06:47Z,DRAFT,drafted,0001,11673,11673-0001
2016,2016-05-23T11:06:48Z,DRAFT,drafted,0023,10729,10729-0023
2016,2016-05-23T12:10:53Z,DRAFT,drafted,0008,7394,7394-0008
2016,2016-05-23T12:10:54Z,DRAFT,drafted,0005,9831,9831-0005
2016,2016-05-23T12:34:07Z,DRAFT,drafted,0017,9448,9448-0017
2016,2016-05-23T13:04:52Z,DRAFT,drafted,0027,12153,12153-0027
2016,2016-05-23T15:46:35Z,DRAFT,drafted,0031,10314,10314-0031
2016,2016-05-23T15:50:39Z,DRAFT,drafted,0020,11390,11390-0020
2016,2016-05-23T15:50:40Z,DRAFT,drafted,0030,11965,11965-0030
2016,2016-05-23T15:50:40Z,DRAFT,drafted,0036,12646,12646-0036
2016,2016-05-23T15:53:05Z,DRAFT,drafted,0012,11644,11644-0012
2016,2016-05-23T15:53:06Z,DRAFT,drafted,0014,11695,11695-0014
2016,2016-05-23T15:53:06Z,DRAFT,drafted,0026,10269,10269-0026
2016,2016-05-23T15:53:06Z,DRAFT,drafted,0033,7827,7827-0033
2016,2016-05-23T15:53:06Z,DRAFT,drafted,0009,10762,10762-0009
2016,2016-05-23T15:53:06Z,DRAFT,drafted,0018,11654,11654-0018
2016,2016-05-23T16:23:52Z,DRAFT,drafted,0016,11654,11654-0016
2016,2016-05-23T16:23:53Z,DRAFT,drafted,0024,9831,9831-0024
2016,2016-05-23T16:23:53Z,DRAFT,drafted,0024,12239,12239-0024
2016,2016-05-23T16:55:12Z,DRAFT,drafted,0016,12239,12239-0016
2016,2016-05-23T16:56:47Z,DRAFT,drafted,0018,11767,11767-0018
2016,2016-05-23T16:56:48Z,DRAFT,drafted,0009,8843,8843-0009
2016,2016-05-23T16:56:48Z,DRAFT,drafted,0033,7391,7391-0033
2016,2016-05-23T16:56:48Z,DRAFT,drafted,0026,12702,12702-0026
2016,2016-05-23T16:56:48Z,DRAFT,drafted,0014,10762,10762-0014
2016,2016-05-23T16:58:40Z,DRAFT,drafted,0012,11267,11267-0012
2016,2016-05-23T18:58:33Z,DRAFT,drafted,0036,12702,12702-0036
2016,2016-05-23T18:58:34Z,DRAFT,drafted,0030,12740,12740-0030
2016,2016-05-23T18:58:34Z,DRAFT,drafted,0020,11925,11925-0020
2016,2016-05-23T18:58:34Z,DRAFT,drafted,0031,9436,9436-0031
2016,2016-05-23T19:04:41Z,DRAFT,drafted,0027,12688,12688-0027
2016,2016-05-23T19:04:42Z,DRAFT,drafted,0017,12154,12154-0017
2016,2016-05-23T19:04:42Z,DRAFT,drafted,0005,9436,9436-0005
2016,2016-05-23T19:04:42Z,DRAFT,drafted,0008,12702,12702-0008
2016,2016-05-23T19:04:42Z,DRAFT,drafted,0023,11676,11676-0023
2016,2016-05-23T19:08:22Z,DRAFT,drafted,0001,11767,11767-0001
2016,2016-05-23T19:08:23Z,DRAFT,drafted,0019,12711,12711-0019
2016,2016-05-23T19:08:23Z,DRAFT,drafted,0021,9087,9087-0021
2016,2016-05-23T19:08:23Z,DRAFT,drafted,0004,10721,10721-0004
2016,2016-05-23T19:08:23Z,DRAFT,drafted,0025,12711,12711-0025
2016,2016-05-23T19:08:52Z,DRAFT,drafted,0002,12239,12239-0002
2016,2016-05-23T19:08:53Z,DRAFT,drafted,0010,11767,11767-0010
2016,2016-05-23T19:11:52Z,DRAFT,drafted,0013,10850,10850-0013
2016,2016-05-23T19:13:13Z,DRAFT,drafted,0028,9436,9436-0028
2016,2016-05-23T19:22:18Z,DRAFT,drafted,0029,10465,10465-0029
2016,2016-05-23T19:22:19Z,DRAFT,drafted,0035,9517,9517-0035
2016,2016-05-23T19:22:19Z,DRAFT,drafted,0003,11227,11227-0003
2016,2016-05-23T19:41:13Z,DRAFT,drafted,0006,10314,10314-0006
2016,2016-05-23T19:50:36Z,DRAFT,drafted,0032,8268,8268-0032
2016,2016-05-23T19:53:49Z,DRAFT,drafted,0011,9881,9881-0011
2016,2016-05-23T20:01:50Z,DRAFT,drafted,0007,10314,10314-0007
2016,2016-05-23T20:01:51Z,DRAFT,drafted,0022,9189,9189-0022
2016,2016-05-23T21:37:05Z,DRAFT,drafted,0015,11267,11267-0015
2016,2016-05-23T21:49:49Z,DRAFT,drafted,0034,12243,12243-0034
2016,2016-05-23T21:51:33Z,DRAFT,drafted,0034,8843,8843-0034
2016,2016-05-23T21:51:34Z,DRAFT,drafted,0015,9430,9430-0015
2016,2016-05-23T21:51:34Z,DRAFT,drafted,0022,4925,4925-0022
2016,2016-05-24T06:33:13Z,DRAFT,drafted,0007,9517,9517-0007
2016,2016-05-24T06:33:14Z,DRAFT,drafted,0011,10465,10465-0011
2016,2016-05-24T06:33:14Z,DRAFT,drafted,0032,12809,12809-0032
2016,2016-05-24T06:33:14Z,DRAFT,drafted,0006,9866,9866-0006
2016,2016-05-24T06:33:14Z,DRAFT,drafted,0003,11175,11175-0003
2016,2016-05-24T06:33:14Z,DRAFT,drafted,0035,10807,10807-0035
2016,2016-05-24T06:33:14Z,DRAFT,drafted,0029,11644,11644-0029
2016,2016-05-24T07:36:50Z,DRAFT,drafted,0028,11267,11267-0028
2016,2016-05-24T07:53:16Z,DRAFT,drafted,0013,11644,11644-0013
2016,2016-05-24T07:53:17Z,DRAFT,drafted,0010,11695,11695-0010
2016,2016-05-24T07:53:58Z,DRAFT,drafted,0002,10393,10393-0002
2016,2016-05-24T07:53:59Z,DRAFT,drafted,0025,12245,12245-0025
2016,2016-05-24T07:53:59Z,DRAFT,drafted,0004,10783,10783-0004
2016,2016-05-24T07:53:59Z,DRAFT,drafted,0021,10077,10077-0021
2016,2016-05-24T07:53:59Z,DRAFT,drafted,0019,11925,11925-0019
2016,2016-05-24T07:53:59Z,DRAFT,drafted,0001,12243,12243-0001
2016,2016-05-24T11:06:41Z,DRAFT,drafted,0023,12648,12648-0023
2016,2016-05-24T11:06:42Z,DRAFT,drafted,0008,12648,12648-0008
2016,2016-05-24T11:06:42Z,DRAFT,drafted,0005,12287,12287-0005
2016,2016-05-24T11:13:09Z,DRAFT,drafted,0017,12287,12287-0017
2016,2016-05-24T11:24:54Z,DRAFT,drafted,0027,12287,12287-0027
